,time,passes,recirculated,discarded,keff,keff_relative_uncertainty,keff_absolute_uncertainty,neutrons_per_cycle,power_normalization_value,DEM_step_increment,threshold,time_step
1097,11847.6,54.85,1350,353,0.9818526579684353,0.00028722220312696675,0.00028200988356776214,200000,10000000.0,1,64.8,10.8
1098,11858.4,54.9,1350,301,0.9828156605856466,0.0002858658017803907,0.00028095338681564025,200000,10000000.0,1,64.8,10.8
1099,11869.2,54.95,1350,301,0.9815423868036259,0.0002887317917274123,0.0002834024919982117,200000,10000000.0,1,64.8,10.8
1100,11880.0,55.0,1350,323,0.9817605320660685,0.0002802814298241316,0.00027516924567237786,200000,10000000.0,1,64.8,10.8
1101,11890.8,55.05,1350,314,0.9828637893735287,0.00028044461019167093,0.0002756388522823678,200000,10000000.0,1,64.8,10.8
1102,11901.6,55.1,1350,315,0.9831413898349042,0.000274937133190035,0.0002703020752416752,200000,10000000.0,1,64.8,10.8
1103,11912.4,55.15,1350,284,0.9824498945011162,0.00028240183537987004,0.0002774456533758749,200000,10000000.0,1,64.8,10.8
1104,11923.2,55.2,1350,319,0.9824101649462201,0.0002816906958686568,0.0002767358029921427,200000,10000000.0,1,64.8,10.8
1105,11934.0,55.25,1350,311,0.98294099846988,0.00029279205167580876,0.0002877973116182642,200000,10000000.0,1,64.8,10.8
1106,11944.8,55.3,1350,335,0.9823290332655898,0.00029140951605344126,0.00028626002818917033,200000,10000000.0,1,64.8,10.8
1107,11955.6,55.35,1350,307,0.9824770656537081,0.0002788380818869631,0.00027395202048481187,200000,10000000.0,1,64.8,10.8
1108,11966.4,55.4,1350,324,0.9821234862813673,0.0002884741405771737,0.00028331722864567504,200000,10000000.0,1,64.8,10.8
1109,11977.2,55.45,1350,327,0.9829796330177996,0.0002940148737960941,0.00028901063274585926,200000,10000000.0,1,64.8,10.8
1110,11988.0,55.5,1350,308,0.9828173584237712,0.0002987848143326995,0.00029365090195960066,200000,10000000.0,1,64.8,10.8
1111,11998.8,55.55,1350,314,0.9829845839049094,0.00028702345518811156,0.00028213963166903526,200000,10000000.0,1,64.8,10.8
1112,12009.6,55.6,1350,310,0.9836847118782052,0.00027556154479280317,0.0002710656787942217,200000,10000000.0,1,64.8,10.8
1113,12020.4,55.65,1350,311,0.983249027100248,0.0002885874760801525,0.00028375335508912605,200000,10000000.0,1,64.8,10.8
1114,12031.2,55.7,1350,279,0.9826278863905128,0.00030121330353811537,0.0002959805918083623,200000,10000000.0,1,64.8,10.8
1115,12042.0,55.75,1350,325,0.9828113224156835,0.0002755361231543043,0.00027080002157057245,200000,10000000.0,1,64.8,10.8
1116,12052.8,55.8,1350,301,0.9832379402462885,0.00027987750152714977,0.0002751861781228322,200000,10000000.0,1,64.8,10.8
1117,12063.6,55.85,1350,295,0.9820704084051414,0.0002941667430723823,0.00028889245350830476,200000,10000000.0,1,64.8,10.8
1118,12074.4,55.9,1350,298,0.9831648612526197,0.00028173161323188093,0.00027698862243359895,200000,10000000.0,1,64.8,10.8
1119,12085.2,55.95,1350,314,0.9827808078479588,0.0002756855050861849,0.00027093842340057336,200000,10000000.0,1,64.8,10.8
1120,12096.0,56.0,1350,311,0.982060218594576,0.00028152471558710884,0.00027647422372925194,200000,10000000.0,1,64.8,10.8
1121,12106.8,56.05,1350,291,0.9822235903383932,0.0002718816835589492,0.000267048603372518,200000,10000000.0,1,64.8,10.8
1122,12117.6,56.1,1350,325,0.982071160770349,0.00028492798903533023,0.000279819560927888,200000,10000000.0,1,64.8,10.8
1123,12128.4,56.15,1350,315,0.9823336006940241,0.00028833554928406075,0.0002832416983363006,200000,10000000.0,1,64.8,10.8
1124,12139.2,56.2,1350,318,0.983084928471663,0.00028482229297588726,0.0002800045035173352,200000,10000000.0,1,64.8,10.8
1125,12150.0,56.25,1350,309,0.9830126730983757,0.00028735650779275506,0.00028247508885757036,200000,10000000.0,1,64.8,10.8
1126,12160.8,56.3,1350,292,0.9820549696350689,0.00028493650515756824,0.00027982331092043833,200000,10000000.0,1,64.8,10.8
1127,12171.6,56.35,1350,267,0.9823613482966783,0.0002731615072398652,0.00026834330655490683,200000,10000000.0,1,64.8,10.8
1128,12182.4,56.4,1350,294,0.9821547513213059,0.00029170876796792065,0.00028650315246177765,200000,10000000.0,1,64.8,10.8
1129,12193.2,56.45,1350,286,0.9816946149278568,0.0002836369038022258,0.0002784448210574556,200000,10000000.0,1,64.8,10.8
1130,12204.0,56.5,1350,316,0.9808527129212051,0.00029166741711604484,0.00028608277734899334,200000,10000000.0,1,64.8,10.8
1131,12214.8,56.55,1350,305,0.9812698847687189,0.00028828744620171715,0.0002828877891146272,200000,10000000.0,1,64.8,10.8
1132,12225.6,56.6,1350,303,0.9809579954188951,0.0002771625147214957,0.0002718847848464584,200000,10000000.0,1,64.8,10.8
1133,12236.4,56.65,1350,299,0.9806281786702362,0.0002910695699721143,0.0002854310222680833,200000,10000000.0,1,64.8,10.8
1134,12247.2,56.7,1350,294,0.9797282018333939,0.0002777559077440384,0.0002721252960426688,200000,10000000.0,1,64.8,10.8
1135,12258.0,56.75,1350,321,0.9796390561671986,0.0002932893844462522,0.00028731773576278516,200000,10000000.0,1,64.8,10.8
1136,12268.8,56.8,1350,288,0.9804833791906722,0.0002796387017127344,0.00027418109920779424,200000,10000000.0,1,64.8,10.8
1137,12279.6,56.85,1350,290,0.9803239223776217,0.0002795816392521389,0.00027408056921642205,200000,10000000.0,1,64.8,10.8
1138,12290.4,56.9,1350,330,0.9794515043250951,0.0002928924185169882,0.00028687391992187944,200000,10000000.0,1,64.8,10.8
1139,12301.2,56.95,1350,286,0.980108336649596,0.00028903362432174134,0.0002832842647697861,200000,10000000.0,1,64.8,10.8
1140,12312.0,57.0,1350,300,0.9806940588990511,0.000292493078974469,0.00028684622481935275,200000,10000000.0,1,64.8,10.8
1141,12322.8,57.05,1350,298,0.9807649267569034,0.000282019777137095,0.00027659510606786123,200000,10000000.0,1,64.8,10.8
1142,12333.6,57.1,1350,318,0.9807946630257837,0.0002820164280322595,0.0002766002074996351,200000,10000000.0,1,64.8,10.8
1143,12344.4,57.15,1350,304,0.9809390734727959,0.00027613769949834713,0.00027087425909681794,200000,10000000.0,1,64.8,10.8
1144,12355.2,57.2,1350,342,0.9801137885771978,0.00028642105013017977,0.00028072522057135,200000,10000000.0,1,64.8,10.8
1145,12366.0,57.25,1350,352,0.980341884272766,0.0002805508702252171,0.0002750357687509536,200000,10000000.0,1,64.8,10.8
1146,12376.8,57.3,1350,317,0.9809426352163968,0.00029135349469302293,0.00028580106486368037,200000,10000000.0,1,64.8,10.8
1147,12387.6,57.35,1350,291,0.9806487474888391,0.00030168210755300166,0.00029584418091164436,200000,10000000.0,1,64.8,10.8
1148,12398.4,57.4,1350,309,0.9795642733346064,0.00028395957093433694,0.0002781566507587004,200000,10000000.0,1,64.8,10.8
1149,12409.2,57.45,1350,305,0.9801651615791167,0.000287907655286411,0.00028219705346366967,200000,10000000.0,1,64.8,10.8
1150,12420.0,57.5,1350,136,0.9804355089323199,0.000276517341002174,0.00027110741995407827,200000,10000000.0,1,64.8,10.8
1151,12430.8,57.55,1350,142,0.9792433569177823,0.00028473672997935946,0.0002788265513027801,200000,10000000.0,1,79.2,10.8
1152,12441.6,57.6,1350,146,0.9776256779913121,0.00029327453105181656,0.00028671271225711624,200000,10000000.0,1,79.2,10.8
1153,12452.4,57.65,1350,133,0.9754533568642216,0.0002890787440551325,0.00028198283128667216,200000,10000000.0,1,79.2,10.8
1154,12463.2,57.7,1350,134,0.9736827215880628,0.000285602394100166,0.00027808611637951614,200000,10000000.0,1,79.2,10.8
1155,12474.0,57.75,1350,150,0.9709098024291918,0.0002937449871720323,0.00028519988745976337,200000,10000000.0,1,79.2,10.8
1156,12484.8,57.8,1350,134,0.9675625795162793,0.0002888973184848778,0.0002795262346885644,200000,10000000.0,1,79.2,10.8
1157,12495.6,57.85,1350,156,0.9632110203159219,0.00028859251559669886,0.0002779754914034349,200000,10000000.0,1,79.2,10.8
1158,12506.4,57.9,1350,126,0.9603841715324576,0.00028767322302342634,0.0002762768099654252,200000,10000000.0,1,79.2,10.8
1159,12517.2,57.95,1350,145,0.957949494569933,0.0002917900641399667,0.00027952014446340945,200000,10000000.0,1,79.2,10.8
1160,12528.0,58.0,1350,151,0.9537559000013442,0.0002931095144910403,0.0002795549287923592,200000,10000000.0,1,79.2,10.8
