,r,id,dist,initial,passes,residence_time,insertion_step,avg_r_dist,burnup,integrated_flux_pebbles_thermal,integrated_flux_pebbles_thermal_unc,integrated_flux_pebbles_thermal_rel_unc,integrated_flux_pebbles_fast,integrated_flux_pebbles_fast_unc,integrated_flux_pebbles_fast_rel_unc,integrated_power_pebbles,integrated_power_pebbles_unc,integrated_power_pebbles_rel_unc,922350,922380,942390,942410,541350,551370
1201,3.0,10337,67.32369409119391,1,2,86.39999999999999,0,51.58456498098499,21.003897131739777,1.9299197936111652e+20,4.0087743686693064e+18,0.020771714876131185,9.540095699260603e+19,2.9220543991066936e+18,0.03062919378610809,4690196280.3297415,317106930.66634166,0.0676105884941872,0.0036391156182035323,0.019210213088273413,3.106867580474881e-05,5.522847253316688e-08,2.2907620122251756e-08,1.847639071902956e-05
1242,3.0,15419,64.70081123973371,1,2,86.39999999999999,0,43.657219242473204,,2.1178056463278824e+20,4.153827335814838e+18,0.01961382690152548,9.601745712548758e+19,2.804548876677599e+18,0.02920873933385119,,,,,,,,,
1266,3.0,20070,74.7088260139358,1,2,86.39999999999999,0,34.085216976626725,,2.3617590383345874e+20,4.573242830651175e+18,0.019363714741517546,1.0013325820829601e+20,2.8893264001085624e+18,0.028854812594814604,,,,,,,,,
1294,3.0,16584,66.81026429959994,1,2,86.39999999999999,0,42.22371196995553,70.92344213135512,2.0969801086272196e+20,4.0831636155073587e+18,0.019471637326023025,1.0691378765036031e+20,3.040339057337299e+18,0.028437296294095447,4807753927.222911,315824333.57703996,0.06569061943639629,0.0036299116440660366,0.019205655321247402,3.484022999130614e-05,6.249670276521851e-08,1.3182995556174633e-08,1.8920599982319285e-05
1299,3.0,11643,61.848572313190225,1,2,86.39999999999999,0,42.679005378943266,55.19580942480962,1.732721981799345e+20,3.6636066592765865e+18,0.02114364968967563,8.78635003068726e+19,2.653021149628225e+18,0.030194803762225123,3978198917.41306,273704688.449764,0.06880115703911269,0.003691199007034043,0.019211555028181955,3.0192338173856544e-05,2.3320128611665944e-08,5.948134675881325e-10,1.5670926388370892e-05
1300,3.0,21251,75.25115969897612,1,2,86.39999999999999,0,19.9603327611067,28.070733607708796,2.249074062526688e+20,4.279942714833508e+18,0.0190297989121144,1.1303241482472712e+20,3.1190562805927173e+18,0.027594352340691464,5379898560.154157,330812639.26544917,0.06149049755614165,0.0035857840522549142,0.01919802092044278,4.121293181247576e-05,1.5163116747854157e-07,1.4702144760531112e-08,2.1174872381933976e-05
1371,3.0,19894,73.33004809835994,1,2,86.39999999999999,0,33.532679458772485,16.125657595494637,2.2935367580755378e+20,4.3692680877937644e+18,0.019050351263870443,1.123755843213351e+20,3.1331781761025603e+18,0.027881307091968642,5174241353.569037,331972871.0582356,0.06415875263129166,0.0036017287225599544,0.019198930443067763,4.009638816893353e-05,1.636469148761241e-07,2.246786384801394e-08,2.0387043437836407e-05
1388,3.0,14490,61.02148205720259,1,2,86.39999999999999,0,41.02290832697584,,1.953269358225136e+20,3.8863222001219123e+18,0.019896499086297398,8.076026386539885e+19,2.4763185605123656e+18,0.030662586301594862,,,,,,,,,
1389,3.0,9612,72.43241024931615,1,2,86.39999999999999,0,50.364955061453706,52.84062683552039,1.872038917348633e+20,3.8408858675791227e+18,0.0205171261771575,8.206048220672118e+19,2.6478377073882706e+18,0.032266904071048694,4668576698.603149,310852486.334554,0.06658399473817404,0.003641666520596511,0.019207957432970494,3.3185988822377964e-05,2.8835378253286278e-08,5.5468670647610444e-09,1.8370299692195866e-05
1468,3.0,20000,66.11552522549313,1,2,86.39999999999999,0,20.111205337854667,,2.2321769841523927e+20,4.2453017619033764e+18,0.019018661118913975,9.469495319659825e+19,2.748957361507807e+18,0.029029607901074065,,,,,,,,,
